Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43
10861,CA3672238956,1FDBW1XG8PKB23619,BA-051,3672238956,3672238956,3,EDT,7/30/25 3:00:34 PM,7/30/25 12:00:34 PM MST,2025-07-30T19:00:34+00:00,2025-07-30 15:03:42,Jul 30 2025 12:00:34,42.4599054,-71.0623998,,,"733 Main St, Melrose, MA 02176-2707",100,E,off,0,0,0,25,Stopped 3 min,yellow_dot,68383.3,12.8,0,unassigned,07/30/2025 12:00:34,[],[],,,,,,Obery,2.0,BLS,
10862,CA3672241559,1FDBW1XG5PKA93091,BA-052,3672241559,3672241559,0,EDT,7/30/25 3:03:15 PM,7/30/25 12:03:15 PM MST,2025-07-30T19:03:15+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:15,42.366642,-71.0681488,,,"Charles St, Boston, MA 02114",350,N,on,15,1,14,25,14 mph N (15 max),green_dot,66725.4,13.9,0,unassigned,07/30/2025 11:14:14,[],[],,,,,,Hyde Park,1.0,BLS,
10863,CA3672248656,1FDYR2XM1GKA58402,BA-054,3672248656,3672248656,0,EDT,7/30/25 3:03:25 PM,7/30/25 12:03:25 PM MST,2025-07-30T19:03:25+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:25,42.2016737,-70.9780984,,,"RT-3, Braintree, MA 02184",289,WNW,on,69,64,69,60,69 mph WNW (max),bright_green_dot,414313.4,13.7,5572228,assigned,07/30/2025 11:31:42,[],[],John,Mueller,13720,False,,Obery,2.0,BLS,
10864,CA3672244912,1FDBW1XG9PKB67662,BA-056,3672244912,3672244912,0,EDT,7/30/25 3:03:33 PM,7/30/25 12:03:33 PM MST,2025-07-30T19:03:33+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:33,42.3192285,-71.1994553,,,"707 Boylston St, Newton Highlands, MA 02461-1805",271,W,on,17,6,15,50,15 mph W (17 max),green_dot,89440.2,13.6,5571857,assigned,07/30/2025 11:35:14,[],[],Nickolas,Bernier-Garzon2,13617,False,,Framingham,6.0,BLS,
10865,CA3672233549,1FDSS3ES9DDA43941,BA-057,3672233549,3672233549,1175,EDT,7/29/25 7:28:37 PM,7/29/25 4:28:37 PM MST,2025-07-29T23:28:37+00:00,2025-07-30 15:03:42,Jul 30 2025 05:35:42,41.9446962,-71.2707238,994785.0,Brewster Attleboro,"48 Eddy St, Attleboro, MA 02703-2406",192,SSW,off,0,0,0,0,"Stopped 19 hrs, 35 min",red_dot,377065.4,12.7,0,unassigned,07/29/2025 16:28:37,[],[],,,,,,,,,Spare
10866,CA3672239953,1FDBW2XG4PKA45538,BA-058,3672239953,3672239953,293,EDT,7/30/25 10:10:18 AM,7/30/25 7:10:18 AM MST,2025-07-30T14:10:18+00:00,2025-07-30 15:03:42,Jul 30 2025 09:50:56,41.9442638,-70.6474642,994794.0,Plymouth Obery St,"16 Obery St, Plymouth, MA 02360-2130",0,,off,0,0,0,0,"Stopped 4 hrs, 53 min",red_dot,156705.9,13.4,0,unassigned,07/30/2025 07:10:18,[],[],,,,,,Obery,2.0,BLS,
10867,CA3672244898,1FDSS3EL9EDA77517,BA-059,3672244898,3672244898,158840,EDT,4/11/25 7:43:13 AM,4/11/25 4:43:13 AM MST,2025-04-11T11:43:13+00:00,2025-07-30 15:03:42,Apr 18 2025 10:59:35,42.1844172,-70.9250389,,,"RT-3, South Weymouth, MA 02190",302,WNW,off,57,0,53,60,Stopped 110 days,red_dot,431471.1,0.0,0,unassigned,04/11/2025 04:43:13,[],[],,,,,,Framingham,6.0,BLS,
10868,CA3672241550,1FDBW1XGXPKB07826,BA-060,3672241550,3672241550,30575,EDT,7/9/25 9:28:03 AM,7/9/25 6:28:03 AM MST,2025-07-09T13:28:03+00:00,2025-07-30 15:03:42,Jul 30 2025 04:22:39,42.0545037,-71.0139707,994783.0,Brewster Brockton Main St,"1531 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,30,Stopped 21 days,red_dot,56593.9,11.5,0,unassigned,07/09/2025 06:28:03,[],[],,,,,,,,,
10869,CA3672255720,1FDBW1XG6PKA93097,BA-061,3672255720,3672255720,366,EDT,7/30/25 8:57:41 AM,7/30/25 5:57:41 AM MST,2025-07-30T12:57:41+00:00,2025-07-30 15:03:42,Jul 30 2025 11:25:13,42.293716,-71.04714,,,"35 Tenean St, Dorchester, MA 02122-3401",0,,off,0,0,0,0,"Stopped 6 hrs, 6 min",red_dot,58396.5,11.6,0,unassigned,07/30/2025 05:57:41,[],[],,,,,,Weymouth,2.0,BLS,
10870,CA3672233911,1FDSS3EL0EDB07276,BA-062,3672233911,3672233911,1213,EDT,7/29/25 6:49:47 PM,7/29/25 3:49:47 PM MST,2025-07-29T22:49:47+00:00,2025-07-30 15:03:42,Jul 30 2025 06:29:57,42.5016942,-71.0592481,994788.0,Brewster Wakefield,"16 Del Carmine St, Wakefield, MA 01880-3466",154,SSE,off,0,0,0,0,"Stopped 20 hrs, 13 min",red_dot,222262.9,12.7,0,unassigned,07/29/2025 15:49:47,[],[],,,,,,,,,
10871,CA3672241571,1FDBW1XG0PKB07835,BA-063,3672241571,3672241571,25,EDT,7/30/25 2:38:33 PM,7/30/25 11:38:33 AM MST,2025-07-30T18:38:33+00:00,2025-07-30 15:03:42,Jul 30 2025 11:38:33,42.3362584,-71.1063662,999900.0,BWH,"Shattuck St, Boston, MA 02115",118,ESE,off,0,0,0,0,Stopped 25 min,yellow_dot,62651.9,13.7,0,unassigned,07/30/2025 11:38:33,[],[],,,,,,Hyde Park,1.0,BLS,
10872,CA3672244930,1FDBW1XG5PKB07832,BA-064,3672244930,3672244930,0,EDT,7/30/25 3:02:46 PM,7/30/25 12:02:46 PM MST,2025-07-30T19:02:46+00:00,2025-07-30 15:03:42,Jul 30 2025 12:02:46,42.2774544,-71.0301662,,,"2 Hunt St, Quincy, MA 02171-2236",215,SW,on,0,0,0,0,0 mph SW (max),green_dot,60004.0,11.9,5568794,assigned,07/30/2025 12:02:50,[],[],Michelle,Le,mle,False,,Weymouth,2.0,BLS,
10873,CA3672241556,1FDBW1XF0PKB67663,BA-065,3672241556,3672241556,15,EDT,7/30/25 2:48:41 PM,7/30/25 11:48:41 AM MST,2025-07-30T18:48:41+00:00,2025-07-30 15:03:42,Jul 30 2025 11:48:41,42.0904285,-71.0171611,994784.0,Brewster N.Montello,"41 Elliot St, Brockton, MA 02301-3515",308,NW,off,0,0,0,0,Stopped 15 min,yellow_dot,28421.6,13.0,0,unassigned,07/30/2025 11:48:41,[],[],,,,,,Brockton Montello,3.0,BLS,
10874,CA3672241578,1FDBW1XG0PKB07916,BA-066,3672241578,3672241578,0,EDT,7/30/25 3:03:14 PM,7/30/25 12:03:14 PM MST,2025-07-30T19:03:14+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:14,42.3742985,-71.0713826,,,"I-93, Charlestown, MA 02129",128,SE,on,60,56,56,55,56 mph SE (60 max),green_dot,67517.0,13.1,5564099,assigned,07/30/2025 10:29:54,[],[],emmett,geraghty,11278,False,,Hyde Park,1.0,BLS,
10875,CA3672241641,1FDBW1XG2PKB67664,BA-067,3672241641,3672241641,0,EDT,7/30/25 3:03:41 PM,7/30/25 12:03:41 PM MST,2025-07-30T19:03:41+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:41,41.9422767,-70.6448243,994793.0,B.I Plymouth,", Plymouth, MA 02360",26,NNE,on,23,19,14,0,14 mph NNE (23 max),green_dot,73884.2,13.7,5569517,assigned,07/30/2025 11:59:04,[],[],THOMAS,HICKIE,thickie,False,,Obery,2.0,BLS,
10876,CA3672241455,1FDBWXGPKB07836,BA-068,3672241455,3672241455,6,EDT,7/30/25 2:57:20 PM,7/30/25 11:57:20 AM MST,2025-07-30T18:57:20+00:00,2025-07-30 15:03:42,Jul 30 2025 11:57:20,42.3362359,-71.1064675,999900.0,BWH,"Shattuck St, Boston, MA 02115",117,ESE,off,0,0,0,0,Stopped 6 min,yellow_dot,65666.5,13.0,0,unassigned,07/30/2025 11:57:20,[],[],,,,,,Hyde Park,1.0,BLS,
10877,CA3672239183,1FDBW1XG8PKB67667,BA-069,3672239183,3672239183,29,EDT,7/30/25 2:34:28 PM,7/30/25 11:34:28 AM MST,2025-07-30T18:34:28+00:00,2025-07-30 15:03:42,Jul 30 2025 11:34:28,42.2800769,-71.7991235,994792.0,Brewster Worcester,"140 Prescott St, Worcester, MA 01605-1710",94,E,off,0,0,0,0,Stopped 29 min,yellow_dot,64659.9,13.0,0,unassigned,07/30/2025 11:34:28,[],[],,,,,,Worcester,6.0,BLS,
10878,CA3672245270,1FDSS3ELXEDB07205,BA-070,3672245270,3672245270,1,EDT,7/30/25 3:01:59 PM,7/30/25 12:01:59 PM MST,2025-07-30T19:01:59+00:00,2025-07-30 15:03:42,Jul 30 2025 12:01:59,41.9638945,-71.1912853,,,"60 W Main St, Norton, MA 02766-2713",219,SW,on,10,5,5,30,5 mph SW (10 max),green_dot,241404.6,13.7,5568800,assigned,07/30/2025 10:40:40,[],[],Zavius,Aponte,13107,False,,,,,
10879,CA3672249447,1FDSS3EL0EDB07228,BA-071,3672249447,3672249447,1,EDT,7/30/25 3:01:43 PM,7/30/25 12:01:43 PM MST,2025-07-30T19:01:43+00:00,2025-07-30 15:03:42,Jul 30 2025 12:01:43,41.8936288,-71.0727321,,,"6 Linden St, Taunton, MA 02780-3626",321,NW,on,42,28,31,30,31 mph NW (42 max),green_dot,282123.0,13.5,0,unassigned,07/30/2025 11:16:53,[],[],,,,,,,,,
10880,CA3672241567,1FDSS3EL8EDB07168,BA-072,3672241567,3672241567,0,EDT,7/30/25 3:03:40 PM,7/30/25 12:03:40 PM MST,2025-07-30T19:03:40+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:40,42.3408414,-71.0677169,,,"Waltham St, Boston, MA 02118",175,S,on,14,12,9,0,9 mph S (14 max),green_dot,290710.9,13.3,5572540,assigned,07/30/2025 11:51:05,[],[],Nikolas,Prestia,9741,False,,Weymouth,1.0,BLS,
10881,CA3672249649,1FDBW1XG3PKB07845,BA-073,3672249649,3672249649,1,EDT,7/30/25 3:02:30 PM,7/30/25 12:02:30 PM MST,2025-07-30T19:02:30+00:00,2025-07-30 15:03:42,Jul 30 2025 12:02:30,42.3641964,-71.0694902,999898.0,MGH,"100 Blossom St, Boston, MA 02114-2606",120,ESE,off,0,0,0,0,Stopped 1 min,yellow_dot,62449.4,13.0,0,unassigned,07/30/2025 12:02:30,[],[],,,,,,Hyde Park,1.0,BLS,
10882,CA3672255562,1FDSS3EL3EDB07305,BA-074,3672255562,3672255562,296,EDT,7/30/25 10:07:25 AM,7/30/25 7:07:25 AM MST,2025-07-30T14:07:25+00:00,2025-07-30 15:03:42,Jul 30 2025 07:07:25,41.8924965,-71.0901345,904739.0,Brewster Ambulance- Taunton,"335 Weir St, Taunton, MA 02780-4233",0,,on,0,0,0,20,"Out of Range 4 hrs, 56 min",orange_dot,312367.9,11.9,5565410,assigned,07/30/2025 11:54:19,[],[],Gregory,Beaulieu,10160,False,,Taunton,4.0,BLS,
10883,CA3672241552,1FDSS3EL2EDB07313,BA-075,3672241552,3672241552,19,EDT,7/30/25 2:44:15 PM,7/30/25 11:44:15 AM MST,2025-07-30T18:44:15+00:00,2025-07-30 15:03:42,Jul 30 2025 11:44:15,42.3342984,-71.0726543,999902.0,BMC,"737 Albany St, Boston, MA 02118",69,ENE,off,0,0,0,0,Stopped 19 min,yellow_dot,318065.7,12.8,0,unassigned,07/30/2025 11:44:15,[],[],,,,,,Brockton Main St.,3.0,BLS,
10884,CA3672248653,1FDBW2XGXPKA45544,BA-076,3672248653,3672248653,12,EDT,7/30/25 2:50:55 PM,7/30/25 11:50:55 AM MST,2025-07-30T18:50:55+00:00,2025-07-30 15:03:42,Jul 30 2025 11:50:55,42.1963167,-70.9422056,,,"64 Performance Dr, East Weymouth, MA 02189-3104",314,NW,off,0,0,0,0,Stopped 12 min,yellow_dot,83917.1,13.3,0,unassigned,07/30/2025 11:50:55,[],[],,,,,,Weymouth,2.0,BLS,
10885,CA3672024134,1FDSS3EL1EDB07299,BA-077,3672024134,3672024134,24,EDT,7/30/25 2:38:52 PM,7/30/25 11:38:52 AM MST,2025-07-30T18:38:52+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:07,42.0871681,-70.991773,994797.0,Brockton Hospital,", Brockton, MA 02302",87,E,on,0,0,0,0,Idle stop for 24 min,blue_dot,346835.6,13.1,0,unassigned,07/30/2025 11:49:52,[],[],,,,,,Brockton Main St.,3.0,BLS,
10886,CA3672249248,1FDBW1XG4PKA93096,BA-079,3672249248,3672249248,13,EDT,7/30/25 2:50:23 PM,7/30/25 11:50:23 AM MST,2025-07-30T18:50:23+00:00,2025-07-30 15:03:42,Jul 30 2025 11:50:23,42.374878,-71.1070907,,,"17 Marie Ave, Cambridge, MA 02138",104,ESE,off,0,0,0,0,Stopped 13 min,yellow_dot,67231.7,12.8,0,unassigned,07/30/2025 11:50:23,[],[],,,,,,Hyde Park,1.0,BLS,
10887,CA3672241553,1FDWE3FSXFDA29041,BA-080,3672241553,3672241553,7523,EDT,7/25/25 9:40:10 AM,7/25/25 6:40:10 AM MST,2025-07-25T13:40:10+00:00,2025-07-30 15:03:42,Jul 30 2025 07:43:38,42.0547053,-71.0127528,994783.0,Brewster Brockton Main St,"1535 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,30,Stopped 5 days,red_dot,187870.1,12.4,0,unassigned,07/25/2025 06:40:10,[],[],,,,,,,,,
10888,CA3672245076,1FDWE3FSXFDA16144,BA-081,3672245076,3672245076,61,EDT,7/30/25 2:02:26 PM,7/30/25 11:02:26 AM MST,2025-07-30T18:02:26+00:00,2025-07-30 15:03:42,Jul 30 2025 11:02:26,42.2488729,-70.9872542,994790.0,Brewster Quincy Washington St,"369 Washington St, Quincy, MA 02169-5630",88,E,off,0,0,0,25,"Stopped 1 hour, 1 min",red_dot,209596.8,12.9,0,unassigned,07/30/2025 11:02:26,[],[],,,,,,,,,
10889,CA3672248363,1FDWE3FN8NDC21891,BA-082,3672248363,3672248363,215,EDT,7/30/25 11:28:08 AM,7/30/25 8:28:08 AM MST,2025-07-30T15:28:08+00:00,2025-07-30 15:03:42,Jul 30 2025 09:45:47,42.206288,-70.9571791,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",182,S,off,0,0,0,0,"Stopped 3 hrs, 35 min",red_dot,103439.7,12.6,0,unassigned,07/30/2025 08:28:08,[],[],,,,,,Weymouth,1.0,BLS,
10890,CA3672248363,1FDWE3FN8NDC21891,BA-082,3672248363,3672248363,215,EDT,7/30/25 11:28:08 AM,7/30/25 8:28:08 AM MST,2025-07-30T15:28:08+00:00,2025-07-30 15:03:42,Jul 30 2025 09:45:47,42.206288,-70.9571791,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",182,S,off,0,0,0,0,"Stopped 3 hrs, 35 min",red_dot,103439.7,12.6,0,unassigned,07/30/2025 08:28:08,[],[],,,,,,Weymouth,2.0,BLS,
10891,CA3672238952,1FDBW1XG4PKB07840,BA-083,3672238952,3672238952,0,EDT,7/30/25 3:03:34 PM,7/30/25 12:03:34 PM MST,2025-07-30T19:03:34+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:34,42.2748981,-71.1601815,,,"2205 Centre St, West Roxbury, MA 02132-4044",6,N,on,18,11,18,25,18 mph N (max),green_dot,62539.4,13.7,5571699,assigned,07/30/2025 12:02:01,[],[],GREG,HEALY,13623,False,,Hyde Park,1.0,BLS,
10892,CA3672234075,1FDWE3FS6KDC36729,BA-084,3672234075,3672234075,1564,EDT,7/29/25 12:59:11 PM,7/29/25 9:59:11 AM MST,2025-07-29T16:59:11+00:00,2025-07-30 15:03:42,Jul 30 2025 11:51:54,42.2068485,-70.9574847,994995.0,Brewster Weymouth,"11 Main St, Weymouth, MA 02188-2808",170,S,off,0,0,0,0,"Stopped 1 day, 2 hrs",red_dot,205569.4,12.0,0,unassigned,07/29/2025 09:59:11,[],[],,,,,,Quincy NQ,2.0,BLS,
10893,CA3672255824,1FDWE3FN6MDC10192,BA-085,3672255824,3672255824,14,EDT,7/30/25 2:48:46 PM,7/30/25 11:48:46 AM MST,2025-07-30T18:48:46+00:00,2025-07-30 15:03:42,Jul 30 2025 11:48:46,42.2488655,-70.9873684,994790.0,Brewster Quincy Washington St,"363 Washington St, Quincy, MA 02169-5630",96,E,on,0,0,0,25,Idle stop for 14 min,blue_dot,224914.0,10.0,0,unassigned,07/30/2025 11:23:47,[],[],,,,,,Quincy WA,2.0,BLS,
10894,CA3672249477,1FDBW2XM8FKA85061,BA-086,3672249477,3672249477,1493,EDT,7/29/25 2:09:57 PM,7/29/25 11:09:57 AM MST,2025-07-29T18:09:57+00:00,2025-07-30 15:03:42,Jul 30 2025 03:52:56,42.2919959,-71.1185361,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",157,SSE,off,0,0,0,0,"Stopped 1 day, 53 min",red_dot,300102.2,12.4,0,unassigned,07/29/2025 11:09:57,[],[],,,,,,Wakefield,1.0,BLS,
10895,CA3672234209,1FDBW2XMXGKA57389,BA-087,3672234209,3672234209,10,EDT,7/30/25 2:53:26 PM,7/30/25 11:53:26 AM MST,2025-07-30T18:53:26+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:40,41.8986774,-71.037744,,,"546 South St E, Raynham, MA 02767-1079",56,NE,on,0,0,0,0,Idle stop for 10 min,blue_dot,371421.1,13.7,0,unassigned,07/30/2025 11:54:28,[],[],,,,,,Taunton,4.0,BLS,
10896,CA3672249640,1FDBW2XM1FKA82177,BA-088,3672249640,3672249640,0,EDT,7/30/25 3:03:28 PM,7/30/25 12:03:28 PM MST,2025-07-30T19:03:28+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:28,42.0313944,-70.9574615,,,"74 Central St, East Bridgewater, MA 02333",274,W,on,8,6,6,25,6 mph W (8 max),green_dot,362218.6,13.4,0,unassigned,07/30/2025 11:49:49,[],[],,,,,,Weymouth,1.0,BLS,
10897,CA3672249529,1FDBW2XM3FKA82178,BA-089,3672249529,3672249529,0,EDT,7/30/25 3:03:22 PM,7/30/25 12:03:22 PM MST,2025-07-30T19:03:22+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:22,42.7952496,-71.0852136,,,"5 Oxford St, Haverhill, MA 01830-2605",11,N,on,0,0,0,0,0 mph N (max),green_dot,266044.3,10.4,0,unassigned,07/30/2025 11:45:32,[],[],,,,,,Weymouth,1.0,BLS,
10898,CA3672241402,1FDBW2XM5FKA82179,BA-090,3672241402,3672241402,530,EDT,7/30/25 6:13:31 AM,7/30/25 3:13:31 AM MST,2025-07-30T10:13:31+00:00,2025-07-30 15:03:42,Jul 30 2025 03:13:31,42.0545187,-71.0131498,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",97,E,off,0,0,0,0,"Stopped 8 hrs, 50 min",red_dot,356063.2,13.0,0,unassigned,07/30/2025 03:13:31,[],[],,,,,,Brockton Main St.,3.0,BLS,
10899,CA3672249532,1FDWE3FS9FDA33310,BA-091,3672249532,3672249532,225,EDT,7/30/25 11:18:03 AM,7/30/25 8:18:03 AM MST,2025-07-30T15:18:03+00:00,2025-07-30 15:03:42,Jul 30 2025 11:01:51,42.2916991,-71.1189123,,,"9 Blanvon Rd, Jamaica Plain, MA 02130-4268",73,ENE,off,0,0,0,0,"Stopped 3 hrs, 45 min",red_dot,251571.8,13.0,0,unassigned,07/30/2025 08:18:03,[],[],,,,,,,,,
10900,CA3672238953,1FDBW2XM6GKA57390,BA-092,3672238953,3672238953,1,EDT,7/30/25 3:01:51 PM,7/30/25 12:01:51 PM MST,2025-07-30T19:01:51+00:00,2025-07-30 15:03:42,Jul 30 2025 12:01:51,42.3018007,-71.1276651,999901.0,Faulkner,"1153 Centre St, Jamaica Plain, MA 02130",39,NE,off,0,0,0,0,Stopped 1 min,yellow_dot,288838.7,12.2,0,unassigned,07/30/2025 12:01:51,[],[],,,,,,Weymouth,1.0,BLS,
10901,CA4572374023,1FDYR2XM5GKA58399,BA-094,4572374023,4572374023,754072,EDT,2/22/24 11:11:02 PM,2/22/24 8:11:02 PM MST,2024-02-23T03:11:02+00:00,2025-07-30 15:03:42,Feb 23 2024 08:15:32,42.0371523,-71.2312968,,,"380 Central St, Foxboro, MA 02035",99,E,off,0,0,0,0,Stopped 1 year,red_dot,251992.0,7.0,5564162,assigned,02/22/2024 14:52:07,[],[],Miranda,Silvia,10086,False,,,,,
10902,CA3672234180,1FDYR2XMXGKA58401,BA-095,3672234180,3672234180,1474,EDT,7/29/25 2:29:40 PM,7/29/25 11:29:40 AM MST,2025-07-29T18:29:40+00:00,2025-07-30 15:03:42,Jul 30 2025 03:53:49,42.2917445,-71.118226,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",0,,off,0,0,0,0,"Stopped 1 day, 34 min",red_dot,426357.1,11.2,0,unassigned,07/29/2025 11:29:40,[],[],,,,,,Wakefield,1.0,BLS,
10903,CA3672239171,1FDBW2XMXGKA57392,BA-096,3672239171,3672239171,0,EDT,7/30/25 3:03:18 PM,7/30/25 12:03:18 PM MST,2025-07-30T19:03:18+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:18,41.7571414,-70.6064356,,,"118 Puritan Rd, Buzzards Bay, MA 02532-5625",76,ENE,on,29,25,29,25,29 mph ENE (max),green_dot,397965.7,13.3,5563975,assigned,07/30/2025 11:27:42,[],[],michael,robertson,10088,False,,Taunton,4.0,BLS,
10904,CA3672248970,1FDYR2XM3GKA58403,BA-097,3672248970,3672248970,10,EDT,7/30/25 2:53:13 PM,7/30/25 11:53:13 AM MST,2025-07-30T18:53:13+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:12,42.3436301,-71.140163,,,"190 Corey Rd, Brighton, MA 02135-8201",39,NE,on,0,0,0,0,Idle stop for 10 min,blue_dot,300172.8,13.1,5567090,assigned,07/30/2025 11:53:29,[],[],Dylan,Child,11754,False,,Weymouth,1.0,BLS,
10905,CA3672244897,1FDYR2XM8GKA58400,BA-098,3672244897,3672244897,0,EDT,7/30/25 3:02:48 PM,7/30/25 12:02:48 PM MST,2025-07-30T19:02:48+00:00,2025-07-30 15:03:42,Jul 30 2025 12:02:48,42.2086373,-70.9957301,,,"RT-3, Braintree, MA 02184",335,NNW,on,66,64,64,55,64 mph NNW (66 max),green_dot,371468.3,13.9,0,unassigned,07/30/2025 11:31:33,[],[],,,,,,Weymouth,1.0,BLS,
10906,CA3672240189,1FDBW2XM8GKA57388,BA-099,3672240189,3672240189,8,EDT,7/30/25 2:55:33 PM,7/30/25 11:55:33 AM MST,2025-07-30T18:55:33+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:41,42.5120876,-70.9067186,999899.0,Salem Hospital,"81 Highland Ave, Salem, MA 01970",132,SE,on,0,0,0,0,Idle stop for 8 min,blue_dot,311856.4,13.7,5566172,assigned,07/30/2025 11:31:56,[],[],Timothy,Johnson,11597,False,,Wakefield,1.0,BLS,
10907,CA3672233893,1FDBW2XM0HKA31692,BA-101,3672233893,3672233893,73643,EDT,6/9/25 11:39:49 AM,6/9/25 8:39:49 AM MST,2025-06-09T15:39:49+00:00,2025-07-30 15:03:42,Jul 30 2025 03:05:06,42.0545967,-71.0134326,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",161,SSE,off,0,0,0,0,Stopped 51 days,red_dot,282620.5,13.5,0,unassigned,06/09/2025 08:39:49,[],[],,,,,,Brockton Main St.,3.0,BLS,
10908,CA3672239611,1FDBW2XM4HKA31694,BA-102,3672239611,3672239611,0,EDT,7/30/25 3:03:35 PM,7/30/25 12:03:35 PM MST,2025-07-30T19:03:35+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:35,41.9404435,-71.2680166,,,"606 Park St, Attleboro, MA 02703-3120",146,SE,on,33,23,33,30,33 mph SE (max),green_dot,251734.2,13.4,5568035,assigned,07/30/2025 12:01:16,[],[],Jessica,Delaney,9779,False,,Attleboro,4.0,BLS,
10909,CA3672244924,1FDBW2XM1HKA31698,BA-103,3672244924,3672244924,0,EDT,7/30/25 3:03:41 PM,7/30/25 12:03:41 PM MST,2025-07-30T19:03:41+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:41,42.2687073,-71.017126,994789.0,Brewster Hancock St,"636 Hancock St, Quincy, MA 02170-2026",86,E,on,10,10,8,0,8 mph E (10 max),green_dot,270738.7,13.0,5565761,assigned,07/30/2025 11:43:22,[],[],Zach,Zooleck,10867,False,,Weymouth,1.0,BLS,
10910,CA3672240186,1FDBW2XM9HKA31691,BA-104,3672240186,3672240186,0,EDT,7/30/25 3:03:40 PM,7/30/25 12:03:40 PM MST,2025-07-30T19:03:40+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:40,41.654647,-70.9240564,,,"I-195, New Bedford, MA 02740",262,W,on,68,63,59,55,59 mph W (68 max),bright_green_dot,268542.7,13.7,5567307,assigned,07/30/2025 11:16:18,[],[],Benjamin,Campese,11843,False,,Wareham,4.0,BLS,
10911,CA3672238950,1FDBW2XM8HKA31696,BA-105,3672238950,3672238950,14,EDT,7/30/25 2:49:02 PM,7/30/25 11:49:02 AM MST,2025-07-30T18:49:02+00:00,2025-07-30 15:03:42,Jul 30 2025 11:49:02,42.2847689,-71.4196744,993935.0,Metrowest Framingham Hospital,"23 Evergreen St, Framingham, MA 01702-6322",254,WSW,off,0,0,0,0,Stopped 14 min,yellow_dot,288229.2,13.3,0,unassigned,07/30/2025 11:49:02,[],[],,,,,,Worcester,6.0,BLS,
10912,CA3672239600,1FDBW2XM6HKB38908,BA-106,3672239600,3672239600,2,EDT,7/30/25 3:01:14 PM,7/30/25 12:01:14 PM MST,2025-07-30T19:01:14+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:25,41.7405723,-70.9473226,,,"4525 Acushnet Ave, New Bedford, MA 02745-4727",246,WSW,on,0,0,0,0,0 mph WSW (max),green_dot,375314.6,13.6,0,unassigned,07/30/2025 10:16:48,[],[],,,,,,Taunton,4.0,BLS,
10913,CA3672023944,1FDBW2XM9HKB38904,BA-107,3672023944,3672023944,0,EDT,7/30/25 3:02:54 PM,7/30/25 12:02:54 PM MST,2025-07-30T19:02:54+00:00,2025-07-30 15:03:42,Jul 30 2025 12:02:54,41.9425051,-70.6446368,994793.0,B.I Plymouth,", Plymouth, MA 02360",79,E,on,24,12,7,0,7 mph E (24 max),green_dot,411963.8,13.3,5563982,assigned,07/30/2025 08:42:35,[],[],tom,thornton,2875,False,,Taunton,4.0,BLS,
10914,CA3672233024,1FDBW2XM2HKB38906,BA-108,3672233024,3672233024,0,EDT,7/30/25 3:03:03 PM,7/30/25 12:03:03 PM MST,2025-07-30T19:03:03+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:03,41.8827339,-71.0290063,,,"483 Middleboro Ave, East Taunton, MA 02718-1048",260,W,on,17,9,17,25,17 mph W (max),green_dot,274993.5,13.4,0,unassigned,07/30/2025 11:23:50,[],[],,,,,,Taunton,4.0,BLS,
